transformer_id,location,voltage,current,frequency,power_mw,temperature,status,phase,timestamp
TRF-0010,Tabuk-Center,222.11,314.75,60.01,69.91,32.3,NORMAL,C,2026/05/25 00:58:45
TRF-0001,Riyadh-North,232.48,285.16,59.8,66.29,60.4,NORMAL,B,2026/05/25 00:58:45
TRF-0002,Riyadh-East,237.91,300.29,59.97,71.44,35.9,NORMAL,A,20260525T005845
TRF-0003,Jeddah-Main,229.04,392.81,60.13,89.97,58.1,NORMAL,C,2026/05/25 00:58:45
TRF-0004,Jeddah-Industrial,235.74,459.76,60.07,108.38,62.5,NORMAL,B,25-05-2026 00:58
TRF-0005,Dammam-Central,230.02,215.45,59.82,49.56,58.3,NORMAL,A,2026-05-25 00:58:45
TRF-0006,Dammam-Port,225.85,478.73,60.08,108.12,63.4,NORMAL,A,20260525T005845
TRF-0007,Mecca-Haram,233.64,473.0,46.66,110.51,59.1,FREQ_DRIFT,C,2026/05/25 00:58:45
TRF-0008,Medina-Central,235.47,270.93,60.12,63.8,37.8,NORMAL,B,2026-05-25 00:58:45
TRF-0009,Abha-City,234.09,369.25,60.08,86.44,38.0,NORMAL,B,2026/05/25 00:58:45
TRF-0010,Tabuk-Center,224.42,237.32,60.09,53.26,58.9,NORMAL,B,25-05-2026 00:58
TRF-0001,Riyadh-North,237.93,414.51,60.1,98.62,56.2,NORMAL,C,20260525T005845
TRF-0002,Riyadh-East,231.81,125.14,59.89,29.01,55.3,NORMAL,B,25-05-2026 00:58
TRF-0002,Riyadh-East,231.81,125.14,59.89,29.01,55.3,NORMAL,B,25-05-2026 00:58
TRF-0003,Jeddah-Main,230.34,435.76,60.03,100.37,34.0,NORMAL,A,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,233.25,448.02,59.94,104.5,55.7,NORMAL,C,2026/05/25 00:58:45
TRF-0005,Dammam-Central,235.12,400.04,60.08,94.06,53.6,NORMAL,C,25-05-2026 00:58
TRF-0006,Dammam-Port,237.18,271.97,60.09,64.51,55.2,NORMAL,C,2026-05-25 00:58:45
TRF-0007,Mecca-Haram,228.88,288.41,59.93,66.01,57.3,NORMAL,C,2026/05/25 00:58:45
TRF-0008,Medina-Central,222.27,223.27,59.85,49.63,55.2,NORMAL,C,2026-05-25 00:58:45
TRF-0009,Abha-City,228.37,271.86,60.06,62.08,41.0,NORMAL,C,25-05-2026 00:58
TRF-0009,Abha-City,228.37,271.86,60.06,62.08,41.0,NORMAL,C,25-05-2026 00:58
TRF-0010,Tabuk-Center,220.51,137.73,60.04,30.37,41.6,NORMAL,B,25-05-2026 00:58
TRF-0001,Riyadh-North,222.1,469.37,60.17,104.25,58.9,NORMAL,A,2026-05-25 00:58:45
TRF-0002,Riyadh-East,226.41,456.84,60.08,103.43,61.4,NORMAL,B,20260525T005845
TRF-0003,Jeddah-Main,237.28,151.88,59.91,36.04,48.7,NORMAL,C,2026/05/25 00:58:45
TRF-0004,Jeddah-Industrial,222.13,421.14,59.89,93.55,32.6,NORMAL,C,20260525T005845
TRF-0005,Dammam-Central,228.43,478.81,59.82,109.37,53.8,NORMAL,A,25-05-2026 00:58
TRF-0006,Dammam-Port,228.94,234.01,59.81,53.57,52.5,NORMAL,C,05/25/2026 00:58:45
TRF-0007,Mecca-Haram,227.79,164.03,59.96,37.36,61.1,NORMAL,C,25-05-2026 00:58
TRF-0008,Medina-Central,237.58,200.77,60.13,47.7,40.0,NORMAL,C,2026/05/25 00:58:45
TRF-0009,Abha-City,231.29,213.78,59.94,49.45,62.9,NORMAL,A,2026-05-25 00:58:45
TRF-0010,Tabuk-Center,227.44,417.69,60.08,95.0,42.1,NORMAL,A,20260525T005845
TRF-0001,Riyadh-North,223.18,447.41,60.18,99.85,49.3,NORMAL,A,2026-05-25 00:58:45
TRF-0002,Riyadh-East,231.31,170.18,59.97,39.36,37.3,NORMAL,B,20260525T005845
TRF-0003,Jeddah-Main,230.19,290.8,60.06,66.94,46.6,NORMAL,C,2026/05/25 00:58:45
TRF-0004,Jeddah-Industrial,220.4,368.11,60.16,81.13,60.1,NORMAL,C,2026/05/25 00:58:45
TRF-0005,Dammam-Central,223.77,383.99,59.91,85.93,41.7,NORMAL,C,2026/05/25 00:58:45
TRF-0006,Dammam-Port,235.35,422.53,65.06,99.44,31.4,FREQ_DRIFT,C,20260525T005845
TRF-0007,Mecca-Haram,232.4,438.71,60.01,101.96,49.3,NORMAL,B,05/25/2026 00:58:45
TRF-0008,Medina-Central,233.37,278.62,59.93,65.02,52.1,NORMAL,C,05/25/2026 00:58:45
TRF-0009,Abha-City,236.67,225.69,60.14,53.41,46.3,NORMAL,A,05/25/2026 00:58:45
TRF-0010,Tabuk-Center,224.17,289.1,60.15,64.81,54.7,NORMAL,A,2026-05-25 00:58:45
TRF-0001,Riyadh-North,237.34,211.11,59.83,50.1,46.9,NORMAL,A,05/25/2026 00:58:45
TRF-0002,Riyadh-East,227.33,411.41,60.17,93.53,49.2,NORMAL,C,2026/05/25 00:58:45
TRF-0003,Jeddah-Main,224.78,445.52,59.86,100.14,47.9,NORMAL,A,2026/05/25 00:58:45
TRF-0004,Jeddah-Industrial,237.57,319.53,59.86,75.91,40.5,NORMAL,C,25-05-2026 00:58
TRF-0005,Dammam-Central,230.14,0.0,60.09,0.0,40.7,OUTAGE,B,20260525T005845
TRF-0006,Dammam-Port,239.39,440.33,60.0,105.41,63.3,NORMAL,C,05/25/2026 00:58:45
TRF-0007,Mecca-Haram,231.18,317.21,59.98,73.33,59.6,NORMAL,B,20260525T005845
TRF-0008,Medina-Central,230.88,490.19,59.96,113.18,34.7,NORMAL,B,2026-05-25 00:58:45
TRF-0009,Abha-City,220.58,208.34,60.07,45.96,51.2,NORMAL,A,05/25/2026 00:58:45
TRF-0010,Tabuk-Center,226.9,242.76,59.92,55.08,59.4,NORMAL,B,2026/05/25 00:58:45
TRF-0001,Riyadh-North,238.57,206.08,60.06,49.16,54.3,NORMAL,A,05/25/2026 00:58:45
TRF-0002,Riyadh-East,228.25,351.72,59.88,80.28,44.4,NORMAL,A,2026/05/25 00:58:45
TRF-0003,Jeddah-Main,227.69,214.62,60.06,48.87,49.4,NORMAL,C,2026/05/25 00:58:45
TRF-0004,Jeddah-Industrial,225.43,321.73,59.87,72.53,58.9,NORMAL,A,2026/05/25 00:58:45
TRF-0005,Dammam-Central,228.49,417.59,59.96,95.42,43.9,NORMAL,B,05/25/2026 00:58:45
TRF-0006,Dammam-Port,233.93,295.0,59.87,69.01,47.1,NORMAL,C,25-05-2026 00:58
TRF-0007,Mecca-Haram,229.37,247.9,59.99,56.86,49.0,NORMAL,A,2026/05/25 00:58:45
TRF-0007,Mecca-Haram,229.37,247.9,59.99,56.86,49.0,NORMAL,A,2026/05/25 00:58:45
TRF-0008,Medina-Central,229.39,489.97,60.03,112.39,37.2,NORMAL,C,2026/05/25 00:58:45
TRF-0009,Abha-City,239.01,224.09,60.05,53.56,60.7,NORMAL,B,2026/05/25 00:58:45
TRF-0010,Tabuk-Center,223.3,200.78,60.16,44.83,45.1,NORMAL,A,05/25/2026 00:58:45
TRF-0001,Riyadh-North,232.35,377.87,60.11,87.8,63.1,NORMAL,C,2026/05/25 00:58:45
TRF-0002,Riyadh-East,239.04,112.23,60.0,26.83,56.8,NORMAL,B,20260525T005845
TRF-0003,Jeddah-Main,227.42,499.89,60.1,113.68,36.5,NORMAL,C,2026-05-25 00:58:45
TRF-0004,Jeddah-Industrial,230.47,325.84,60.03,75.1,31.9,NORMAL,C,2026-05-25 00:58:45
TRF-0005,Dammam-Central,224.6,242.36,64.56,54.43,47.3,FREQ_DRIFT,A,2026/05/25 00:58:45
TRF-0006,Dammam-Port,229.91,316.56,60.1,72.78,35.5,NORMAL,C,05/25/2026 00:58:45
TRF-0007,Mecca-Haram,238.61,0.0,60.15,0.0,47.7,OUTAGE,C,2026/05/25 00:58:45
TRF-0008,Medina-Central,225.95,180.21,60.06,40.72,36.5,NORMAL,A,05/25/2026 00:58:45
TRF-0009,Abha-City,239.37,387.08,59.83,92.66,37.2,NORMAL,B,25-05-2026 00:58
TRF-0010,Tabuk-Center,230.64,109.69,59.99,25.3,34.6,NORMAL,A,25-05-2026 00:58
TRF-0001,Riyadh-North,236.49,289.66,59.99,68.5,63.4,NORMAL,B,20260525T005845
TRF-0002,Riyadh-East,229.72,481.99,59.93,110.72,30.8,NORMAL,B,20260525T005845
TRF-0003,Jeddah-Main,235.07,195.3,59.96,45.91,42.6,NORMAL,C,2026-05-25 00:58:45
TRF-0004,Jeddah-Industrial,231.08,311.65,59.94,72.02,50.5,NORMAL,C,20260525T005845
TRF-0005,Dammam-Central,239.34,259.53,60.15,62.12,43.6,NORMAL,A,25-05-2026 00:58
TRF-0006,Dammam-Port,237.8,371.65,60.14,88.38,43.4,NORMAL,A,05/25/2026 00:58:45
TRF-0007,Mecca-Haram,226.41,103.54,59.82,23.44,49.0,NORMAL,A,2026-05-25 00:58:45
TRF-0008,Medina-Central,235.21,376.83,60.09,88.63,33.7,NORMAL,B,20260525T005845
TRF-0009,Abha-City,231.76,471.49,60.02,109.27,37.3,NORMAL,B,05/25/2026 00:58:45
TRF-0010,Tabuk-Center,230.04,177.65,59.94,40.87,50.9,NORMAL,A,05/25/2026 00:58:45
TRF-0001,Riyadh-North,230.04,466.9,59.85,107.41,58.9,NORMAL,C,2026/05/25 00:58:45
TRF-0002,Riyadh-East,239.07,391.86,59.89,93.68,62.3,NORMAL,B,2026/05/25 00:58:45
TRF-0003,Jeddah-Main,239.69,354.31,59.9,84.92,62.8,NORMAL,C,05/25/2026 00:58:45
TRF-0004,Jeddah-Industrial,220.47,115.8,60.11,25.53,37.0,NORMAL,C,2026/05/25 00:58:45
TRF-0005,Dammam-Central,227.57,496.54,59.95,113.0,61.8,NORMAL,B,25-05-2026 00:58
TRF-0006,Dammam-Port,234.81,156.85,59.91,36.83,32.9,NORMAL,C,20260525T005845
TRF-0007,Mecca-Haram,238.66,341.69,60.05,81.55,40.0,NORMAL,B,05/25/2026 00:58:45
TRF-0008,Medina-Central,227.39,127.11,60.09,28.9,32.6,NORMAL,A,2026-05-25 00:58:45
TRF-0009,Abha-City,234.67,207.77,59.94,48.76,43.6,NORMAL,B,05/25/2026 00:58:45
TRF-0010,Tabuk-Center,236.04,147.39,,34.79,49.0,NORMAL,A,25-05-2026 00:58
TRF-0001,Riyadh-North,224.56,381.4,60.12,85.65,36.9,NORMAL,B,05/25/2026 00:58:45
TRF-0002,Riyadh-East,223.55,362.78,59.86,81.1,50.3,NORMAL,A,20260525T005845
TRF-0003,Jeddah-Main,239.64,412.77,59.96,98.92,57.1,NORMAL,A,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,236.4,400.67,59.87,94.72,40.2,NORMAL,C,25-05-2026 00:58
TRF-0005,Dammam-Central,230.03,144.2,60.03,33.17,55.5,NORMAL,B,2026-05-25 00:58:45
TRF-0006,Dammam-Port,226.97,224.19,59.82,50.88,58.5,NORMAL,C,2026-05-25 00:58:45
TRF-0007,Mecca-Haram,229.09,195.68,60.07,44.83,30.0,NORMAL,B,2026/05/25 00:58:45
TRF-0008,Medina-Central,227.68,367.53,59.97,83.68,36.3,NORMAL,C,25-05-2026 00:58
TRF-0009,Abha-City,,204.51,59.83,47.58,57.8,NORMAL,A,2026/05/25 00:58:45
TRF-0010,Tabuk-Center,233.49,383.3,59.93,89.5,33.6,NORMAL,B,2026/05/25 00:58:45
TRF-0001,Riyadh-North,235.45,174.31,60.05,41.04,30.8,NORMAL,A,2026-05-25 00:58:45
TRF-0002,Riyadh-East,225.78,173.47,59.86,39.17,57.8,NORMAL,B,25-05-2026 00:58
TRF-0003,Jeddah-Main,238.0,101.02,59.85,24.04,34.9,NORMAL,B,05/25/2026 00:58:45
TRF-0004,Jeddah-Industrial,226.02,256.58,60.15,57.99,55.0,NORMAL,A,25-05-2026 00:58
TRF-0005,Dammam-Central,230.41,195.29,59.87,45.0,63.4,NORMAL,C,25-05-2026 00:58
TRF-0006,Dammam-Port,226.51,188.44,60.07,42.68,57.4,NORMAL,A,20260525T005845
TRF-0007,Mecca-Haram,232.22,139.99,60.19,32.51,58.2,NORMAL,B,20260525T005845
TRF-0008,Medina-Central,220.23,386.03,59.87,85.02,44.6,NORMAL,C,05/25/2026 00:58:45
TRF-0009,Abha-City,-230,156.23,60.01,36.88,61.2,NORMAL,C,20260525T005845
TRF-0010,Tabuk-Center,228.82,310.32,59.92,71.01,42.8,NORMAL,C,25-05-2026 00:58
TRF-0001,Riyadh-North,226.71,412.07,59.8,93.42,62.1,NORMAL,B,2026-05-25 00:58:45
TRF-0002,Riyadh-East,228.71,100.05,59.83,22.88,45.0,NORMAL,C,25-05-2026 00:58
TRF-0003,Jeddah-Main,223.79,106.86,59.98,23.91,50.7,NORMAL,B,2026/05/25 00:58:45
TRF-0004,Jeddah-Industrial,239.78,456.11,59.83,109.37,59.9,NORMAL,A,2026/05/25 00:58:45
TRF-0005,Dammam-Central,235.51,479.71,59.97,112.98,250.0,OVERHEAT,C,20260525T005845
TRF-0006,Dammam-Port,238.79,353.22,60.01,84.35,46.2,NORMAL,C,2026-05-25 00:58:45
TRF-0007,Mecca-Haram,221.29,271.62,59.82,60.11,50.3,NORMAL,B,05/25/2026 00:58:45
TRF-0008,Medina-Central,228.89,285.77,60.17,65.41,48.5,NORMAL,B,2026-05-25 00:58:45
TRF-0009,Abha-City,237.71,213.11,60.18,50.66,51.1,NORMAL,C,2026/05/25 00:58:45
TRF-0010,Tabuk-Center,239.06,281.27,59.95,67.24,50.7,NORMAL,B,2026/05/25 00:58:45
TRF-0001,Riyadh-North,239.93,198.3,60.03,47.58,58.6,NORMAL,C,20260525T005845
TRF-0002,Riyadh-East,232.45,147.15,60.09,34.21,45.3,NORMAL,A,2026/05/25 00:58:45
TRF-0003,Jeddah-Main,223.51,494.16,60.16,110.45,49.5,NORMAL,C,20260525T005845
TRF-0004,Jeddah-Industrial,231.55,179.67,60.12,41.6,60.6,NORMAL,B,05/25/2026 00:58:45
TRF-0005,Dammam-Central,220.03,215.85,59.81,47.49,53.0,NORMAL,A,05/25/2026 00:58:45
TRF-0006,Dammam-Port,227.43,195.06,60.08,44.36,43.1,NORMAL,C,05/25/2026 00:58:45
TRF-0007,Mecca-Haram,229.7,200.02,59.93,45.94,42.1,NORMAL,B,20260525T005845
TRF-0008,Medina-Central,225.19,419.83,60.13,94.54,45.3,NORMAL,C,2026/05/25 00:58:45
TRF-0009,Abha-City,224.56,480.47,60.16,107.89,64.7,NORMAL,A,25-05-2026 00:58
TRF-0010,Tabuk-Center,225.66,170.05,59.91,38.37,63.9,NORMAL,C,25-05-2026 00:58
TRF-0001,Riyadh-North,234.14,277.94,60.14,65.08,61.5,NORMAL,B,20260525T005845
TRF-0002,Riyadh-East,226.45,131.7,60.14,29.82,63.4,NORMAL,A,2026/05/25 00:58:45
TRF-0003,Jeddah-Main,232.54,235.47,59.96,54.76,57.0,NORMAL,B,2026-05-25 00:58:45
CORRUPTED_DATA_###!!!@@@@
TRF-0004,Jeddah-Industrial,231.15,164.17,59.93,37.95,56.8,NORMAL,B,2026/05/25 00:58:45
TRF-0005,Dammam-Central,231.95,473.74,59.98,109.88,37.9,NORMAL,A,20260525T005845
TRF-0006,Dammam-Port,239.13,428.7,60.01,102.52,32.9,NORMAL,A,20260525T005845
TRF-0007,Mecca-Haram,237.13,248.83,60.01,59.01,36.8,NORMAL,C,05/25/2026 00:58:45
TRF-0008,Medina-Central,233.8,123.55,59.88,28.89,38.8,NORMAL,A,2026/05/25 00:58:45
TRF-0009,Abha-City,228.58,100.66,60.14,23.01,36.0,NORMAL,B,2026-05-25 00:58:45
TRF-0010,Tabuk-Center,234.34,197.99,60.12,46.4,59.0,NORMAL,B,2026/05/25 00:58:45
TRF-0001,Riyadh-North,227.62,355.31,60.07,80.88,53.0,NORMAL,C,2026-05-25 00:58:45
TRF-0002,Riyadh-East,229.98,405.16,60.15,93.18,50.6,NORMAL,B,25-05-2026 00:58
TRF-0003,Jeddah-Main,226.52,324.36,59.99,73.47,59.1,NORMAL,B,05/25/2026 00:58:45
TRF-0004,Jeddah-Industrial,225.63,281.29,60.0,63.47,33.6,NORMAL,C,25-05-2026 00:58
TRF-0005,Dammam-Central,238.72,415.78,59.98,99.26,44.6,NORMAL,A,2026-05-25 00:58:45
TRF-0006,Dammam-Port,231.98,139.32,59.92,32.32,53.7,NORMAL,B,05/25/2026 00:58:45
TRF-0007,Mecca-Haram,237.15,261.81,60.0,62.09,31.4,NORMAL,A,2026-05-25 00:58:45
TRF-0008,Medina-Central,231.32,113.7,60.17,26.3,30.9,NORMAL,A,2026/05/25 00:58:45
TRF-0009,Abha-City,239.25,0.0,60.06,0.0,64.0,OUTAGE,A,2026-05-25 00:58:45
TRF-0010,Tabuk-Center,221.28,178.58,59.82,39.52,48.3,NORMAL,C,05/25/2026 00:58:45
TRF-0001,Riyadh-North,230.4,408.26,59.93,94.06,57.9,NORMAL,C,20260525T005845
TRF-0002,Riyadh-East,237.96,310.82,60.06,73.96,48.3,NORMAL,A,2026-05-25 00:58:45
TRF-0003,Jeddah-Main,227.34,469.38,59.89,106.71,31.4,NORMAL,B,2026-05-25 00:58:45
TRF-0004,Jeddah-Industrial,237.11,320.53,60.13,76.0,48.4,NORMAL,A,20260525T005845
TRF-0005,Dammam-Central,222.74,120.61,60.12,26.86,57.9,NORMAL,A,2026-05-25 00:58:45
TRF-0006,Dammam-Port,225.53,241.55,59.81,54.48,54.0,NORMAL,A,2026-05-25 00:58:45
TRF-0007,Mecca-Haram,234.38,104.46,59.9,24.48,39.4,NORMAL,C,25-05-2026 00:58
TRF-0008,Medina-Central,221.08,224.96,60.08,49.73,33.0,NORMAL,B,05/25/2026 00:58:45
TRF-0009,Abha-City,239.99,253.87,60.06,60.93,54.0,NORMAL,C,20260525T005845
TRF-0010,Tabuk-Center,222.79,439.84,60.09,97.99,31.3,NORMAL,B,25-05-2026 00:58
TRF-0010,Tabuk-Center,222.79,439.84,60.09,97.99,31.3,NORMAL,B,25-05-2026 00:58
TRF-0001,Riyadh-North,229.21,127.64,60.19,29.26,32.9,NORMAL,C,25-05-2026 00:58
TRF-0002,Riyadh-East,223.04,335.04,60.09,74.73,55.9,NORMAL,C,25-05-2026 00:58
TRF-0002,Riyadh-East,223.04,335.04,60.09,74.73,55.9,NORMAL,C,25-05-2026 00:58
TRF-0003,Jeddah-Main,239.56,329.59,59.82,78.96,36.8,NORMAL,C,2026-05-25 00:58:45
TRF-0004,Jeddah-Industrial,229.22,226.95,59.9,52.02,32.7,NORMAL,B,2026-05-25 00:58:45
TRF-0005,Dammam-Central,229.0,156.68,60.05,35.88,53.2,NORMAL,C,25-05-2026 00:58
TRF-0006,Dammam-Port,221.15,261.02,60.15,57.72,40.1,NORMAL,B,05/25/2026 00:58:45
TRF-0007,Mecca-Haram,225.26,158.19,60.13,35.63,42.5,NORMAL,A,2026/05/25 00:58:45
TRF-0008,Medina-Central,234.69,431.73,60.16,101.32,35.3,NORMAL,A,05/25/2026 00:58:45
TRF-0009,Abha-City,237.01,432.46,59.89,102.5,63.5,NORMAL,B,2026-05-25 00:58:45
TRF-0010,Tabuk-Center,227.27,410.29,60.08,93.25,30.8,NORMAL,C,20260525T005845
TRF-0001,Riyadh-North,237.99,411.56,59.86,97.95,54.8,NORMAL,A,2026/05/25 00:58:46
TRF-0002,Riyadh-East,230.11,171.18,59.96,39.39,51.7,NORMAL,B,2026-05-25 00:58:46
TRF-0003,Jeddah-Main,223.75,415.69,60.11,93.01,52.0,NORMAL,C,05/25/2026 00:58:46
TRF-0004,Jeddah-Industrial,232.09,362.74,60.0,84.19,48.9,NORMAL,C,2026/05/25 00:58:46
TRF-0005,Dammam-Central,235.93,206.78,52.5,48.79,49.2,FREQ_DRIFT,B,2026-05-25 00:58:46
TRF-0006,Dammam-Port,230.19,205.8,60.07,47.37,43.4,NORMAL,B,2026-05-25 00:58:46
CORRUPTED_DATA_###!!!@@@@
TRF-0007,Mecca-Haram,236.94,150.48,60.06,35.65,56.2,NORMAL,A,20260525T005846
TRF-0008,Medina-Central,233.23,446.07,60.13,104.04,35.6,NORMAL,C,20260525T005846
TRF-0009,Abha-City,238.24,214.79,59.86,51.17,35.0,NORMAL,C,20260525T005846
TRF-0010,Tabuk-Center,233.83,288.39,59.88,67.43,50.0,NORMAL,C,25-05-2026 00:58
CORRUPTED_DATA_###!!!@@@@
TRF-0001,Riyadh-North,221.63,394.25,59.89,87.38,35.0,NORMAL,C,05/25/2026 00:58:46
TRF-0002,Riyadh-East,239.35,391.89,66.52,93.8,31.8,FREQ_DRIFT,B,2026/05/25 00:58:46
TRF-0003,Jeddah-Main,222.59,195.61,59.97,43.54,35.4,NORMAL,B,05/25/2026 00:58:46
TRF-0003,Jeddah-Main,222.59,195.61,59.97,43.54,35.4,NORMAL,B,05/25/2026 00:58:46
TRF-0004,Jeddah-Industrial,226.58,465.69,59.96,105.52,42.3,NORMAL,C,2026-05-25 00:58:46
TRF-0005,Dammam-Central,223.9,408.98,60.02,91.57,31.6,NORMAL,A,2026/05/25 00:58:46
TRF-0006,Dammam-Port,228.6,468.05,60.11,107.0,43.6,NORMAL,B,2026-05-25 00:58:46
TRF-0007,Mecca-Haram,238.97,0.0,60.17,0.0,42.3,OUTAGE,B,2026/05/25 00:58:46
TRF-0008,Medina-Central,222.86,357.21,60.15,79.61,31.3,NORMAL,B,2026-05-25 00:58:46
TRF-0009,Abha-City,227.82,166.43,60.01,37.92,62.9,NORMAL,A,05/25/2026 00:58:46
TRF-0010,Tabuk-Center,221.35,218.1,60.11,48.28,52.7,NORMAL,A,20260525T005846
TRF-0001,Riyadh-North,229.06,114.54,60.06,26.24,40.8,NORMAL,B,2026/05/25 00:58:46
TRF-0002,Riyadh-East,225.69,123.72,60.1,27.92,60.3,NORMAL,C,20260525T005846
TRF-0003,Jeddah-Main,237.21,208.76,60.17,49.52,48.1,NORMAL,C,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,234.54,808.58,59.94,246.92,101.9,OVERLOAD,A,2026-05-25 00:58:46
TRF-0005,Dammam-Central,239.52,344.47,60.15,82.51,30.4,NORMAL,C,25-05-2026 00:58
TRF-0006,Dammam-Port,222.17,243.81,60.09,54.17,43.3,NORMAL,B,05/25/2026 00:58:46
TRF-0007,Mecca-Haram,238.24,198.52,60.05,47.3,39.7,NORMAL,B,05/25/2026 00:58:46
TRF-0008,Medina-Central,226.44,126.1,59.86,28.55,57.9,NORMAL,C,20260525T005846
TRF-0009,Abha-City,230.67,251.51,59.84,58.02,49.3,NORMAL,C,2026-05-25 00:58:46
TRF-0010,Tabuk-Center,232.19,161.08,59.83,37.4,47.1,NORMAL,C,05/25/2026 00:58:46
TRF-0001,Riyadh-North,227.08,347.28,60.01,78.86,61.0,NORMAL,B,2026-05-25 00:58:46
TRF-0002,Riyadh-East,222.42,258.51,60.18,57.5,64.5,NORMAL,A,2026-05-25 00:58:46
TRF-0003,Jeddah-Main,238.34,451.95,60.15,107.72,49.9,NORMAL,C,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,236.9,185.85,60.12,44.03,46.7,NORMAL,A,05/25/2026 00:58:46
TRF-0005,Dammam-Central,227.14,192.31,59.99,43.68,48.4,NORMAL,C,20260525T005846
TRF-0006,Dammam-Port,235.03,391.48,60.18,,55.6,NORMAL,A,2026-05-25 00:58:46
TRF-0007,Mecca-Haram,234.17,212.96,59.91,49.87,50.4,NORMAL,C,20260525T005846
TRF-0008,Medina-Central,238.75,376.43,60.07,89.87,40.6,NORMAL,B,2026-05-25 00:58:46
TRF-0009,Abha-City,239.31,183.24,60.03,43.85,51.9,NORMAL,C,05/25/2026 00:58:46
TRF-0010,Tabuk-Center,223.31,409.51,60.01,91.45,42.5,NORMAL,B,2026-05-25 00:58:46
TRF-0001,Riyadh-North,222.67,494.13,60.19,110.03,54.7,NORMAL,C,05/25/2026 00:58:46
TRF-0002,Riyadh-East,232.64,338.93,60.06,78.85,63.4,NORMAL,B,2026/05/25 00:58:46
TRF-0003,Jeddah-Main,222.63,147.2,60.06,32.77,46.9,NORMAL,A,2026-05-25 00:58:46
TRF-0004,Jeddah-Industrial,222.29,137.83,59.91,30.64,64.6,NORMAL,A,2026/05/25 00:58:46
TRF-0005,Dammam-Central,229.12,447.23,59.91,102.47,58.9,NORMAL,A,05/25/2026 00:58:46
TRF-0006,Dammam-Port,237.26,131.16,59.99,31.12,46.9,NORMAL,A,2026/05/25 00:58:46
TRF-0007,Mecca-Haram,235.4,187.58,59.85,44.16,31.6,NORMAL,C,2026/05/25 00:58:46
TRF-0008,Medina-Central,226.32,385.37,60.05,87.22,40.0,NORMAL,B,2026-05-25 00:58:46
TRF-0009,Abha-City,229.55,431.1,59.98,98.96,51.3,NORMAL,A,25-05-2026 00:58
TRF-0010,Tabuk-Center,239.16,395.72,59.94,94.64,63.2,NORMAL,A,2026/05/25 00:58:46
TRF-0001,Riyadh-North,232.47,218.52,60.15,50.8,42.8,NORMAL,A,2026-05-25 00:58:46
TRF-0002,Riyadh-East,227.72,265.55,60.02,60.47,57.9,NORMAL,B,05/25/2026 00:58:46
TRF-0003,Jeddah-Main,230.41,174.2,59.88,40.14,57.5,NORMAL,A,25-05-2026 00:58
TRF-0004,Jeddah-Industrial,226.76,461.43,59.89,104.63,45.5,NORMAL,A,25-05-2026 00:58
TRF-0005,Dammam-Central,223.17,493.62,59.92,110.16,45.8,NORMAL,A,05/25/2026 00:58:46
TRF-0006,Dammam-Port,223.44,183.23,60.17,40.94,49.1,NORMAL,B,2026-05-25 00:58:46
TRF-0007,Mecca-Haram,222.49,263.92,60.16,58.72,63.5,NORMAL,A,2026/05/25 00:58:46
TRF-0008,Medina-Central,234.32,356.42,60.11,83.52,41.7,NORMAL,A,2026-05-25 00:58:46
TRF-0009,Abha-City,239.15,320.78,60.02,76.71,49.1,NORMAL,C,2026/05/25 00:58:46
TRF-0010,Tabuk-Center,239.39,363.82,59.88,87.09,51.7,NORMAL,C,25-05-2026 00:58
TRF-0001,Riyadh-North,232.08,121.9,60.01,28.29,44.2,NORMAL,A,05/25/2026 00:58:46
TRF-0002,Riyadh-East,220.59,265.54,59.81,58.58,52.7,NORMAL,C,25-05-2026 00:58
TRF-0003,Jeddah-Main,236.31,412.68,60.14,97.52,46.1,NORMAL,A,2026/05/25 00:58:46
TRF-0004,Jeddah-Industrial,239.69,236.17,59.93,56.61,54.4,NORMAL,A,20260525T005846
TRF-0005,Dammam-Central,223.18,358.28,60.1,79.96,250.0,OVERHEAT,A,25-05-2026 00:58
TRF-0006,Dammam-Port,223.35,0.0,59.85,0.0,64.6,OUTAGE,A,25-05-2026 00:58
TRF-0007,Mecca-Haram,220.64,499.99,60.06,110.32,31.2,NORMAL,B,20260525T005846
TRF-0008,Medina-Central,-230,186.03,60.2,44.24,52.2,NORMAL,B,25-05-2026 00:58
TRF-0009,Abha-City,228.11,451.71,60.05,103.04,57.6,NORMAL,A,2026-05-25 00:58:46
TRF-0010,Tabuk-Center,231.48,214.1,59.91,49.56,34.0,NORMAL,A,05/25/2026 00:58:46
TRF-0001,Riyadh-North,230.82,221.6,60.14,51.15,47.3,NORMAL,B,20260525T005846
TRF-0002,Riyadh-East,223.97,347.86,60.11,77.91,34.5,NORMAL,C,2026/05/25 00:58:46
TRF-0003,Jeddah-Main,231.55,254.93,60.15,59.03,54.4,NORMAL,C,2026/05/25 00:58:46
TRF-0004,Jeddah-Industrial,228.32,498.56,60.13,113.83,40.4,NORMAL,A,2026-05-25 00:58:46
TRF-0005,Dammam-Central,223.32,109.36,60.19,24.42,45.7,NORMAL,B,05/25/2026 00:58:46
